year,term,value,query_group,source,corpus,smoothing,case_sensitive
1833,artificial feeding,4.88948714849613e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1834,artificial feeding,4.8479238401455405e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1835,artificial feeding,1.1708224723072647e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1836,artificial feeding,4.3903356505836655e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1837,artificial feeding,1.3868092674229615e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1838,artificial feeding,6.8443805623097376e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1839,artificial feeding,3.0817172591568465e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1840,artificial feeding,1.5852336332500272e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1841,artificial feeding,1.925347437037317e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1842,artificial feeding,1.6188882234757784e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1843,artificial feeding,9.049862581544943e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1844,artificial feeding,2.399409204656422e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1845,artificial feeding,1.963507667568365e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1846,artificial feeding,1.521605197396525e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1847,artificial feeding,1.765518231611196e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1848,artificial feeding,3.114670965587152e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1849,artificial feeding,9.602531580998885e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1850,artificial feeding,3.945241244807107e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1851,artificial feeding,3.645972146415488e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1852,artificial feeding,2.5411990678403384e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1853,artificial feeding,2.6637422045894255e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1854,artificial feeding,4.4024929812813696e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1855,artificial feeding,3.4434492035551045e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1856,artificial feeding,3.299071857365554e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1857,artificial feeding,4.069190961963898e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1858,artificial feeding,3.2224510726486244e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1859,artificial feeding,2.7115707013081192e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1860,artificial feeding,4.7251605961307064e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1861,artificial feeding,7.888194408778304e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1862,artificial feeding,4.162916922290094e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1863,artificial feeding,5.606486180864678e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1864,artificial feeding,3.9244844818320246e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1865,artificial feeding,5.742366826488876e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1866,artificial feeding,4.8672406105509936e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1867,artificial feeding,2.1895306234753775e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1868,artificial feeding,3.265338199831547e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1869,artificial feeding,6.429696464138601e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1870,artificial feeding,5.153226850795889e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1871,artificial feeding,5.224318511132253e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1872,artificial feeding,7.269483670580001e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1873,artificial feeding,6.750816572420604e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1874,artificial feeding,5.7627209670840784e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1875,artificial feeding,7.594223738749406e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1876,artificial feeding,7.275419067198641e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1877,artificial feeding,1.0714987164206491e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1878,artificial feeding,9.804239953226102e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1879,artificial feeding,1.0448667553397684e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1880,artificial feeding,9.608827933327291e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1881,artificial feeding,9.392868394186848e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1882,artificial feeding,1.2033293694813096e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1883,artificial feeding,1.4115062807462664e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1884,artificial feeding,1.627856311969822e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1885,artificial feeding,1.195916258245333e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1886,artificial feeding,1.9632010239689635e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1887,artificial feeding,1.4961738159513516e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1888,artificial feeding,1.0461020716334701e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1889,artificial feeding,1.4690616323420613e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1890,artificial feeding,1.1366421009961769e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1891,artificial feeding,1.1743560127119856e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1892,artificial feeding,1.5424275101594276e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1893,artificial feeding,1.30756263150289e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1894,artificial feeding,1.2854790565342e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1895,artificial feeding,1.5441923917336453e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1896,artificial feeding,1.6022909221646842e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1897,artificial feeding,1.542536365306546e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1898,artificial feeding,1.6719570350431923e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1899,artificial feeding,1.4042891693932802e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1900,artificial feeding,1.4587604901805662e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1901,artificial feeding,1.374930720388079e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1902,artificial feeding,2.0750948132031155e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1903,artificial feeding,2.0258940436335138e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1904,artificial feeding,1.763878256788587e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1905,artificial feeding,2.000529484985636e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1906,artificial feeding,2.17927535572926e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1907,artificial feeding,2.4562648226478245e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1908,artificial feeding,1.8503754173337938e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1909,artificial feeding,2.196776493490482e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1910,artificial feeding,2.0272983942970502e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1911,artificial feeding,1.7975190624852644e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1912,artificial feeding,2.602823911956875e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1913,artificial feeding,2.494397746133359e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1914,artificial feeding,2.1543262640477678e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1915,artificial feeding,1.823408339873822e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1916,artificial feeding,2.233338487686587e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1917,artificial feeding,2.2416859835061587e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1918,artificial feeding,1.9712421317485962e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1919,artificial feeding,1.825351229056693e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1920,artificial feeding,2.0018123869647297e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1921,artificial feeding,2.0371196943202996e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1922,artificial feeding,2.775669982746365e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1923,artificial feeding,2.776893291284166e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1924,artificial feeding,3.7292623959739313e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1925,artificial feeding,3.1962953317421494e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1926,artificial feeding,2.3377649151223867e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1927,artificial feeding,2.3697323989213537e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1928,artificial feeding,1.539316595716711e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1929,artificial feeding,1.5489362370502135e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1930,artificial feeding,1.6254742794125088e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1931,artificial feeding,1.3334864445990746e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1932,artificial feeding,1.4358367056432897e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1933,artificial feeding,1.726210272501305e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1934,artificial feeding,1.8108848465203664e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1935,artificial feeding,1.500062228876331e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1936,artificial feeding,1.1991310566727975e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1937,artificial feeding,1.381564787017453e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1938,artificial feeding,1.3422660356809946e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1939,artificial feeding,1.3511397350257637e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1940,artificial feeding,1.1827604695646698e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1941,artificial feeding,1.08330577397453e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1942,artificial feeding,1.1372385883001712e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1943,artificial feeding,1.0177185516546672e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1944,artificial feeding,9.978951709399553e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1945,artificial feeding,9.215250736105407e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1946,artificial feeding,8.669738626315704e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1947,artificial feeding,1.0594420096765589e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1948,artificial feeding,9.708001136310429e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1949,artificial feeding,1.1167344471374463e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1950,artificial feeding,1.0857189991497762e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1951,artificial feeding,1.055074743405715e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1952,artificial feeding,7.747996266793677e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1953,artificial feeding,8.806790141591136e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1954,artificial feeding,9.806126133327098e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1955,artificial feeding,8.114946603576811e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1956,artificial feeding,7.29124021159322e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1957,artificial feeding,9.261094446877394e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1958,artificial feeding,8.163391942983544e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1959,artificial feeding,6.565289512039385e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1960,artificial feeding,6.784517592173245e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1961,artificial feeding,6.55391202211697e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1962,artificial feeding,6.337661817568119e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1963,artificial feeding,5.910446132517677e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1964,artificial feeding,6.439452859829942e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1965,artificial feeding,5.962362692457646e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1966,artificial feeding,5.759666563132093e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1967,artificial feeding,6.639911331873805e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1968,artificial feeding,1.188995359946432e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1969,artificial feeding,9.506942680315156e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1970,artificial feeding,6.263453578014833e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1971,artificial feeding,6.950919129167232e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1972,artificial feeding,8.543469798283354e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1973,artificial feeding,6.873515601135693e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1974,artificial feeding,7.883065336611317e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1975,artificial feeding,7.718799799327769e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1976,artificial feeding,5.710106656953151e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1977,artificial feeding,7.536322399470663e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1978,artificial feeding,8.885757575571862e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1979,artificial feeding,1.1003797978012542e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1980,artificial feeding,8.869411827205909e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1981,artificial feeding,9.967040535616145e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1982,artificial feeding,9.70877552762539e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1983,artificial feeding,1.1256447580293427e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1984,artificial feeding,1.0798075111839722e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1985,artificial feeding,1.1685418721540941e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1986,artificial feeding,1.127030784114913e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1987,artificial feeding,1.4822162039754283e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1988,artificial feeding,1.376143972005306e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
1989,artificial feeding,1.741538577758328e-7,secondary_phrase,Google Books Ngram Viewer,en,0,false
